#    L    TT             EE             BB             TE
  4845    9.27246E-01    1.99249E-02    4.89202E-03    -2.54958E-02
  4846    9.26437E-01    1.99303E-02    4.88788E-03    -2.57458E-02
  4847    9.24540E-01    1.98813E-02    4.89434E-03    -2.57418E-02
  4848    9.21890E-01    1.98097E-02    4.88487E-03    -2.54697E-02
  4849    9.20681E-01    1.97873E-02    4.88897E-03    -2.55105E-02
  4850    9.21617E-01    1.97534E-02    4.87715E-03    -2.53650E-02
  4851    9.20426E-01    1.96947E-02    4.88821E-03    -2.52881E-02
  4852    9.19737E-01    1.96994E-02    4.87034E-03    -2.55794E-02
  4853    9.16057E-01    1.96927E-02    4.86265E-03    -2.52913E-02
  4854    9.15764E-01    1.96048E-02    4.87062E-03    -2.51502E-02
  4855    9.16610E-01    1.96119E-02    4.85287E-03    -2.51854E-02
  4856    9.14822E-01    1.95479E-02    4.86069E-03    -2.51723E-02
  4857    9.11759E-01    1.95343E-02    4.85947E-03    -2.51721E-02
  4858    9.10929E-01    1.95183E-02    4.86677E-03    -2.50915E-02
  4859    9.11598E-01    1.94867E-02    4.85664E-03    -2.52333E-02
  4860    9.09811E-01    1.94321E-02    4.84092E-03    -2.53482E-02
  4861    9.08126E-01    1.93905E-02    4.83502E-03    -2.46569E-02
  4862    9.07467E-01    1.93744E-02    4.84404E-03    -2.46467E-02
  4863    9.05693E-01    1.92819E-02    4.84064E-03    -2.48522E-02
  4864    9.04932E-01    1.92602E-02    4.83004E-03    -2.47251E-02
  4865    9.03439E-01    1.92478E-02    4.82463E-03    -2.48981E-02
  4866    9.02721E-01    1.92354E-02    4.83175E-03    -2.49565E-02
  4867    9.02936E-01    1.91945E-02    4.82529E-03    -2.48596E-02
  4868    9.00137E-01    1.91331E-02    4.82579E-03    -2.47681E-02
  4869    9.00877E-01    1.91267E-02    4.81734E-03    -2.48465E-02
  4870    8.98936E-01    1.91295E-02    4.81944E-03    -2.46017E-02
  4871    8.94763E-01    1.90411E-02    4.79909E-03    -2.43692E-02
  4872    8.96328E-01    1.90216E-02    4.80997E-03    -2.46116E-02
  4873    8.97139E-01    1.90324E-02    4.78570E-03    -2.47115E-02
  4874    8.94286E-01    1.89607E-02    4.81568E-03    -2.45255E-02
  4875    8.92868E-01    1.89632E-02    4.80821E-03    -2.46951E-02
  4876    8.93403E-01    1.89329E-02    4.79899E-03    -2.44743E-02
  4877    8.89882E-01    1.89130E-02    4.80157E-03    -2.44335E-02
  4878    8.92225E-01    1.88642E-02    4.79816E-03    -2.42791E-02
  4879    8.92042E-01    1.87996E-02    4.78642E-03    -2.44124E-02
  4880    8.87613E-01    1.87722E-02    4.79839E-03    -2.40864E-02
  4881    8.85970E-01    1.87241E-02    4.79688E-03    -2.42360E-02
  4882    8.86954E-01    1.87614E-02    4.78023E-03    -2.42510E-02
  4883    8.84357E-01    1.87089E-02    4.77844E-03    -2.42006E-02
  4884    8.85367E-01    1.86417E-02    4.77852E-03    -2.40968E-02
  4885    8.82418E-01    1.85629E-02    4.78102E-03    -2.38945E-02
  4886    8.82929E-01    1.86318E-02    4.77293E-03    -2.40347E-02
  4887    8.81403E-01    1.85675E-02    4.78081E-03    -2.40162E-02
  4888    8.81022E-01    1.85234E-02    4.76206E-03    -2.39499E-02
  4889    8.79391E-01    1.85412E-02    4.76220E-03    -2.41445E-02
  4890    8.78039E-01    1.84447E-02    4.76705E-03    -2.38780E-02
  4891    8.76411E-01    1.84326E-02    4.75911E-03    -2.36885E-02
  4892    8.77039E-01    1.83654E-02    4.76343E-03    -2.36262E-02
  4893    8.72604E-01    1.83637E-02    4.75021E-03    -2.37641E-02
  4894    8.77286E-01    1.83257E-02    4.76059E-03    -2.38070E-02
  4895    8.74992E-01    1.83038E-02    4.74442E-03    -2.39618E-02
  4896    8.72326E-01    1.82731E-02    4.73590E-03    -2.36061E-02
  4897    8.71577E-01    1.82412E-02    4.75009E-03    -2.36761E-02
  4898    8.70943E-01    1.82017E-02    4.74823E-03    -2.36999E-02
  4899    8.70218E-01    1.81925E-02    4.73859E-03    -2.35327E-02
  4900    8.68767E-01    1.81614E-02    4.73506E-03    -2.36156E-02
  4901    8.66155E-01    1.80773E-02    4.72611E-03    -2.34751E-02
  4902    8.63064E-01    1.81089E-02    4.73026E-03    -2.36189E-02
  4903    8.64477E-01    1.80457E-02    4.73094E-03    -2.31401E-02
  4904    8.62278E-01    1.80272E-02    4.72076E-03    -2.32459E-02
  4905    8.63255E-01    1.80001E-02    4.71791E-03    -2.31501E-02
  4906    8.62940E-01    1.79957E-02    4.71549E-03    -2.32508E-02
  4907    8.60462E-01    1.79396E-02    4.72064E-03    -2.34315E-02
  4908    8.61096E-01    1.79510E-02    4.70792E-03    -2.32094E-02
  4909    8.58475E-01    1.79037E-02    4.70162E-03    -2.33240E-02
  4910    8.57681E-01    1.78528E-02    4.71213E-03    -2.31299E-02
  4911    8.58395E-01    1.78144E-02    4.70334E-03    -2.30012E-02
  4912    8.57155E-01    1.77682E-02    4.69795E-03    -2.29816E-02
  4913    8.56407E-01    1.77438E-02    4.69965E-03    -2.30287E-02
  4914    8.55123E-01    1.77126E-02    4.68374E-03    -2.29298E-02
  4915    8.54509E-01    1.76685E-02    4.69669E-03    -2.31425E-02
  4916    8.50101E-01    1.76194E-02    4.68125E-03    -2.27354E-02
  4917    8.51069E-01    1.75830E-02    4.68122E-03    -2.28483E-02
  4918    8.50945E-01    1.75848E-02    4.68342E-03    -2.25573E-02
  4919    8.48274E-01    1.75574E-02    4.66342E-03    -2.26547E-02
  4920    8.49728E-01    1.74979E-02    4.67147E-03    -2.29183E-02
  4921    8.48662E-01    1.75160E-02    4.67058E-03    -2.27166E-02
  4922    8.45205E-01    1.74737E-02    4.67505E-03    -2.26884E-02
  4923    8.45797E-01    1.74596E-02    4.64890E-03    -2.25330E-02
  4924    8.46854E-01    1.74087E-02    4.66289E-03    -2.26798E-02
  4925    8.44135E-01    1.74054E-02    4.66244E-03    -2.25839E-02
  4926    8.45448E-01    1.73453E-02    4.66345E-03    -2.25361E-02
  4927    8.42152E-01    1.73012E-02    4.65801E-03    -2.24627E-02
  4928    8.41599E-01    1.72888E-02    4.64842E-03    -2.23916E-02
  4929    8.41528E-01    1.72744E-02    4.65696E-03    -2.22823E-02
  4930    8.40200E-01    1.72392E-02    4.64285E-03    -2.21940E-02
  4931    8.37935E-01    1.72222E-02    4.63959E-03    -2.26346E-02
  4932    8.39865E-01    1.71402E-02    4.65055E-03    -2.22581E-02
  4933    8.36334E-01    1.71542E-02    4.63076E-03    -2.23601E-02
  4934    8.36773E-01    1.71374E-02    4.64512E-03    -2.23076E-02
  4935    8.35519E-01    1.71086E-02    4.62690E-03    -2.20800E-02
  4936    8.33640E-01    1.70964E-02    4.63385E-03    -2.23269E-02
  4937    8.33892E-01    1.70442E-02    4.63948E-03    -2.20371E-02
  4938    8.32758E-01    1.69980E-02    4.62259E-03    -2.20425E-02
  4939    8.31879E-01    1.69730E-02    4.62448E-03    -2.20405E-02
  4940    8.30631E-01    1.69197E-02    4.61751E-03    -2.19019E-02
  4941    8.30291E-01    1.69433E-02    4.62292E-03    -2.19914E-02
  4942    8.27450E-01    1.68972E-02    4.61662E-03    -2.17140E-02
  4943    8.28473E-01    1.68636E-02    4.60588E-03    -2.20481E-02
  4944    8.25532E-01    1.67942E-02    4.61267E-03    -2.19664E-02
  4945    8.21654E-01    1.68441E-02    4.61022E-03    -2.19097E-02
  4946    8.23984E-01    1.67903E-02    4.59455E-03    -2.16799E-02
  4947    8.23685E-01    1.68096E-02    4.60206E-03    -2.17718E-02
  4948    8.24233E-01    1.67543E-02    4.57877E-03    -2.16792E-02
  4949    8.22743E-01    1.67456E-02    4.58897E-03    -2.16374E-02
  4950    8.21527E-01    1.66701E-02    4.59151E-03    -2.18806E-02
  4951    8.19475E-01    1.66415E-02    4.58428E-03    -2.15204E-02
  4952    8.20103E-01    1.66403E-02    4.58388E-03    -2.15656E-02
  4953    8.16168E-01    1.66555E-02    4.58308E-03    -2.15550E-02
  4954    8.16950E-01    1.66049E-02    4.58009E-03    -2.15162E-02
  4955    8.17157E-01    1.65395E-02    4.56915E-03    -2.15666E-02
  4956    8.15455E-01    1.65433E-02    4.58171E-03    -2.12982E-02
  4957    8.13085E-01    1.65263E-02    4.56703E-03    -2.15648E-02
  4958    8.12414E-01    1.64680E-02    4.56985E-03    -2.11617E-02
  4959    8.11821E-01    1.64439E-02    4.56347E-03    -2.12329E-02
  4960    8.13862E-01    1.63951E-02    4.56559E-03    -2.13016E-02
  4961    8.11082E-01    1.64247E-02    4.55873E-03    -2.13408E-02
  4962    8.09663E-01    1.63805E-02    4.56652E-03    -2.13362E-02
  4963    8.09154E-01    1.63628E-02    4.55293E-03    -2.11642E-02
  4964    8.08823E-01    1.62869E-02    4.53698E-03    -2.11756E-02
  4965    8.05234E-01    1.63094E-02    4.54796E-03    -2.11161E-02
  4966    8.07217E-01    1.62340E-02    4.54477E-03    -2.10979E-02
  4967    8.08469E-01    1.62390E-02    4.53306E-03    -2.12210E-02
  4968    8.06112E-01    1.62011E-02    4.53167E-03    -2.08857E-02
  4969    8.03899E-01    1.61616E-02    4.54298E-03    -2.07635E-02
  4970    8.03440E-01    1.61699E-02    4.53815E-03    -2.09420E-02
  4971    8.01413E-01    1.61410E-02    4.52347E-03    -2.09604E-02
  4972    8.03960E-01    1.61215E-02    4.53456E-03    -2.09691E-02
  4973    8.01179E-01    1.61215E-02    4.52612E-03    -2.09107E-02
  4974    8.00169E-01    1.61019E-02    4.51800E-03    -2.07790E-02
  4975    7.98389E-01    1.59908E-02    4.52316E-03    -2.07085E-02
  4976    7.98824E-01    1.60014E-02    4.52259E-03    -2.08566E-02
  4977    7.95734E-01    1.60106E-02    4.51936E-03    -2.07812E-02
  4978    7.97788E-01    1.59795E-02    4.52009E-03    -2.07951E-02
  4979    7.94564E-01    1.58980E-02    4.51547E-03    -2.07017E-02
  4980    7.95053E-01    1.59496E-02    4.52000E-03    -2.06849E-02
  4981    7.95576E-01    1.59020E-02    4.50834E-03    -2.08559E-02
  4982    7.90677E-01    1.58433E-02    4.50359E-03    -2.06387E-02
  4983    7.91414E-01    1.58787E-02    4.50434E-03    -2.03825E-02
  4984    7.90123E-01    1.58054E-02    4.49297E-03    -2.05740E-02
  4985    7.89841E-01    1.57745E-02    4.49967E-03    -2.02966E-02
  4986    7.89176E-01    1.58124E-02    4.48694E-03    -2.06743E-02
  4987    7.87578E-01    1.57621E-02    4.48072E-03    -2.04872E-02
  4988    7.86291E-01    1.56493E-02    4.48863E-03    -2.01737E-02
  4989    7.87038E-01    1.56758E-02    4.48305E-03    -2.02923E-02
  4990    7.85594E-01    1.56750E-02    4.47965E-03    -2.01283E-02
  4991    7.86290E-01    1.55970E-02    4.48433E-03    -2.02828E-02
  4992    7.85756E-01    1.56356E-02    4.48511E-03    -2.01687E-02
  4993    7.82707E-01    1.56160E-02    4.47192E-03    -2.01705E-02
  4994    7.82401E-01    1.55738E-02    4.46994E-03    -2.03730E-02
  4995    7.81578E-01    1.55401E-02    4.47876E-03    -2.02087E-02
  4996    7.79376E-01    1.54872E-02    4.47051E-03    -2.00411E-02
  4997    7.79107E-01    1.54813E-02    4.45427E-03    -2.00119E-02
  4998    7.79093E-01    1.54367E-02    4.46360E-03    -2.00474E-02
  4999    7.75829E-01    1.54147E-02    4.46250E-03    -1.99910E-02
  5000    7.78044E-01    1.54133E-02    4.44482E-03    -2.01711E-02
  5001    7.75221E-01    1.53820E-02    4.44817E-03    -1.96946E-02
  5002    7.75317E-01    1.53417E-02    4.44345E-03    -1.98608E-02
  5003    7.75280E-01    1.53486E-02    4.44503E-03    -2.00327E-02
  5004    7.72646E-01    1.53158E-02    4.43628E-03    -1.99781E-02
  5005    7.71591E-01    1.53065E-02    4.43809E-03    -1.98406E-02
  5006    7.71998E-01    1.52738E-02    4.43086E-03    -1.97992E-02
  5007    7.70293E-01    1.52358E-02    4.43741E-03    -1.95081E-02
  5008    7.70098E-01    1.52254E-02    4.42630E-03    -1.96365E-02
  5009    7.67848E-01    1.51646E-02    4.43727E-03    -1.96742E-02
  5010    7.70406E-01    1.51374E-02    4.43871E-03    -1.95770E-02
  5011    7.67777E-01    1.51797E-02    4.42277E-03    -1.94683E-02
  5012    7.67243E-01    1.51655E-02    4.41229E-03    -1.94759E-02
  5013    7.67150E-01    1.50895E-02    4.41737E-03    -1.93368E-02
  5014    7.65259E-01    1.50855E-02    4.42082E-03    -1.94964E-02
  5015    7.64776E-01    1.50576E-02    4.41197E-03    -1.94917E-02
  5016    7.65205E-01    1.50732E-02    4.41712E-03    -1.96306E-02
  5017    7.62969E-01    1.50023E-02    4.40160E-03    -1.95609E-02
  5018    7.62036E-01    1.49950E-02    4.41013E-03    -1.94621E-02
  5019    7.61423E-01    1.49794E-02    4.40481E-03    -1.94580E-02
  5020    7.61710E-01    1.49312E-02    4.40137E-03    -1.94410E-02
  5021    7.58930E-01    1.49429E-02    4.39522E-03    -1.93230E-02
  5022    7.61423E-01    1.48894E-02    4.38824E-03    -1.92511E-02
  5023    7.56685E-01    1.48539E-02    4.39321E-03    -1.93035E-02
  5024    7.57090E-01    1.48399E-02    4.39081E-03    -1.92824E-02
  5025    7.56831E-01    1.48124E-02    4.39100E-03    -1.90585E-02
  5026    7.56596E-01    1.47941E-02    4.39136E-03    -1.93666E-02
  5027    7.54203E-01    1.47658E-02    4.38855E-03    -1.90585E-02
  5028    7.53031E-01    1.47885E-02    4.37547E-03    -1.91069E-02
  5029    7.53150E-01    1.47701E-02    4.37875E-03    -1.89548E-02
  5030    7.51863E-01    1.46653E-02    4.37541E-03    -1.89199E-02
  5031    7.52259E-01    1.46751E-02    4.36609E-03    -1.90001E-02
  5032    7.49291E-01    1.46800E-02    4.36408E-03    -1.90061E-02
  5033    7.48764E-01    1.46474E-02    4.36826E-03    -1.87432E-02
  5034    7.49874E-01    1.46442E-02    4.36102E-03    -1.89549E-02
  5035    7.47102E-01    1.46223E-02    4.35031E-03    -1.87128E-02
  5036    7.47889E-01    1.45831E-02    4.34828E-03    -1.87916E-02
  5037    7.46778E-01    1.45401E-02    4.35440E-03    -1.87925E-02
  5038    7.46710E-01    1.45414E-02    4.35706E-03    -1.86795E-02
  5039    7.44303E-01    1.45000E-02    4.35006E-03    -1.86513E-02
  5040    7.45569E-01    1.45000E-02    4.34465E-03    -1.87409E-02
  5041    7.42683E-01    1.44742E-02    4.33885E-03    -1.86102E-02
  5042    7.43151E-01    1.44297E-02    4.33707E-03    -1.85779E-02
  5043    7.42938E-01    1.44275E-02    4.33913E-03    -1.86464E-02
  5044    7.41410E-01    1.44107E-02    4.33925E-03    -1.86279E-02
  5045    7.40781E-01    1.43704E-02    4.32826E-03    -1.85482E-02
  5046    7.38855E-01    1.43907E-02    4.33496E-03    -1.84787E-02
  5047    7.40244E-01    1.43993E-02    4.32578E-03    -1.85281E-02
  5048    7.38693E-01    1.43376E-02    4.33386E-03    -1.84145E-02
  5049    7.38490E-01    1.42990E-02    4.32145E-03    -1.84399E-02
  5050    7.35430E-01    1.42638E-02    4.31990E-03    -1.83582E-02
  5051    7.36474E-01    1.42525E-02    4.32065E-03    -1.83684E-02
  5052    7.36738E-01    1.42629E-02    4.31597E-03    -1.84356E-02
  5053    7.33530E-01    1.42113E-02    4.30876E-03    -1.84209E-02
  5054    7.35828E-01    1.42206E-02    4.30334E-03    -1.82300E-02
  5055    7.33070E-01    1.41766E-02    4.31369E-03    -1.83111E-02
  5056    7.31703E-01    1.41710E-02    4.31004E-03    -1.81685E-02
  5057    7.32774E-01    1.41510E-02    4.31087E-03    -1.81776E-02
  5058    7.30459E-01    1.41541E-02    4.29836E-03    -1.81484E-02
  5059    7.28607E-01    1.40984E-02    4.30017E-03    -1.79896E-02
  5060    7.28443E-01    1.40911E-02    4.29005E-03    -1.79470E-02
  5061    7.27692E-01    1.40540E-02    4.29382E-03    -1.79609E-02
  5062    7.29091E-01    1.40651E-02    4.28707E-03    -1.80895E-02
  5063    7.24628E-01    1.39969E-02    4.28319E-03    -1.80412E-02
  5064    7.25654E-01    1.39614E-02    4.27957E-03    -1.82665E-02
  5065    7.24453E-01    1.39650E-02    4.27672E-03    -1.79950E-02
  5066    7.25796E-01    1.39617E-02    4.28416E-03    -1.79766E-02
  5067    7.24785E-01    1.39431E-02    4.27853E-03    -1.79212E-02
  5068    7.22635E-01    1.39228E-02    4.28302E-03    -1.79667E-02
  5069    7.22298E-01    1.39182E-02    4.27999E-03    -1.78663E-02
  5070    7.21063E-01    1.38666E-02    4.27337E-03    -1.76413E-02
  5071    7.20543E-01    1.38770E-02    4.26996E-03    -1.78120E-02
  5072    7.20630E-01    1.38493E-02    4.26738E-03    -1.77608E-02
  5073    7.18699E-01    1.37905E-02    4.25962E-03    -1.78124E-02
  5074    7.18179E-01    1.38137E-02    4.26232E-03    -1.76046E-02
  5075    7.16573E-01    1.37820E-02    4.25582E-03    -1.76117E-02
  5076    7.15180E-01    1.37620E-02    4.25373E-03    -1.77996E-02
  5077    7.13042E-01    1.37231E-02    4.25809E-03    -1.76287E-02
  5078    7.14739E-01    1.36865E-02    4.25385E-03    -1.76886E-02
  5079    7.12809E-01    1.36796E-02    4.24374E-03    -1.73922E-02
  5080    7.14835E-01    1.37068E-02    4.24525E-03    -1.76072E-02
  5081    7.12506E-01    1.36547E-02    4.23031E-03    -1.75003E-02
  5082    7.11037E-01    1.36234E-02    4.24153E-03    -1.73808E-02
  5083    7.11148E-01    1.36427E-02    4.23742E-03    -1.75431E-02
  5084    7.10750E-01    1.35933E-02    4.23658E-03    -1.72905E-02
  5085    7.10216E-01    1.35878E-02    4.22510E-03    -1.74202E-02
  5086    7.11710E-01    1.35716E-02    4.22841E-03    -1.73072E-02
  5087    7.07496E-01    1.35325E-02    4.22323E-03    -1.73775E-02
  5088    7.08947E-01    1.35361E-02    4.22845E-03    -1.74104E-02
  5089    7.08036E-01    1.35021E-02    4.22532E-03    -1.73562E-02
  5090    7.05747E-01    1.35197E-02    4.23178E-03    -1.72323E-02
  5091    7.05322E-01    1.34754E-02    4.22646E-03    -1.75121E-02
  5092    7.04655E-01    1.34769E-02    4.21724E-03    -1.72421E-02
  5093    7.05174E-01    1.34568E-02    4.21703E-03    -1.74008E-02
  5094    7.02946E-01    1.33983E-02    4.21566E-03    -1.71503E-02
  5095    7.04003E-01    1.33831E-02    4.20068E-03    -1.70538E-02
  5096    7.02484E-01    1.33613E-02    4.20256E-03    -1.71647E-02
  5097    7.02056E-01    1.33388E-02    4.20301E-03    -1.69044E-02
  5098    7.01708E-01    1.33163E-02    4.20131E-03    -1.70945E-02
  5099    7.00805E-01    1.33272E-02    4.20054E-03    -1.71222E-02
  5100    6.99380E-01    1.33219E-02    4.19206E-03    -1.71632E-02
  5101    6.99762E-01    1.32953E-02    4.17767E-03    -1.70728E-02
  5102    6.98352E-01    1.32905E-02    4.19239E-03    -1.71064E-02
  5103    6.96833E-01    1.32222E-02    4.18429E-03    -1.68876E-02
  5104    6.95024E-01    1.32259E-02    4.19191E-03    -1.68611E-02
  5105    6.95490E-01    1.32223E-02    4.18614E-03    -1.68153E-02
  5106    6.93627E-01    1.31771E-02    4.18025E-03    -1.67392E-02
  5107    6.92781E-01    1.31748E-02    4.18088E-03    -1.68538E-02
  5108    6.93327E-01    1.31538E-02    4.18319E-03    -1.70262E-02
  5109    6.91541E-01    1.31230E-02    4.16438E-03    -1.68679E-02
  5110    6.93076E-01    1.31039E-02    4.16736E-03    -1.68122E-02
  5111    6.91363E-01    1.30771E-02    4.16975E-03    -1.67474E-02
  5112    6.91429E-01    1.30666E-02    4.16477E-03    -1.67523E-02
  5113    6.89007E-01    1.30487E-02    4.16056E-03    -1.66117E-02
  5114    6.88896E-01    1.30511E-02    4.17069E-03    -1.67434E-02
  5115    6.87304E-01    1.29876E-02    4.15805E-03    -1.64674E-02
  5116    6.86400E-01    1.29626E-02    4.15691E-03    -1.66715E-02
  5117    6.86090E-01    1.29504E-02    4.15281E-03    -1.67138E-02
  5118    6.86214E-01    1.29855E-02    4.15213E-03    -1.68041E-02
  5119    6.86093E-01    1.29025E-02    4.15940E-03    -1.63675E-02
  5120    6.86155E-01    1.29719E-02    4.14089E-03    -1.65615E-02
  5121    6.84545E-01    1.29051E-02    4.14926E-03    -1.66920E-02
  5122    6.84896E-01    1.28943E-02    4.13288E-03    -1.65229E-02
  5123    6.83498E-01    1.28494E-02    4.13116E-03    -1.63884E-02
  5124    6.84807E-01    1.28478E-02    4.13452E-03    -1.63813E-02
  5125    6.82682E-01    1.28128E-02    4.11903E-03    -1.62861E-02
  5126    6.81204E-01    1.27951E-02    4.13716E-03    -1.63178E-02
  5127    6.82716E-01    1.27875E-02    4.13197E-03    -1.64114E-02
  5128    6.79734E-01    1.28062E-02    4.11773E-03    -1.63893E-02
  5129    6.79951E-01    1.27359E-02    4.12831E-03    -1.62882E-02
  5130    6.79703E-01    1.27378E-02    4.11812E-03    -1.62291E-02
  5131    6.76531E-01    1.27253E-02    4.12097E-03    -1.63471E-02
  5132    6.77217E-01    1.27096E-02    4.11668E-03    -1.62087E-02
  5133    6.76406E-01    1.26763E-02    4.11298E-03    -1.62448E-02
  5134    6.76385E-01    1.26794E-02    4.11134E-03    -1.59213E-02
  5135    6.76644E-01    1.26327E-02    4.10438E-03    -1.61106E-02
  5136    6.72114E-01    1.27010E-02    4.10656E-03    -1.60534E-02
  5137    6.73856E-01    1.26102E-02    4.11349E-03    -1.60753E-02
  5138    6.71639E-01    1.25993E-02    4.10149E-03    -1.59842E-02
  5139    6.72320E-01    1.25589E-02    4.09534E-03    -1.59647E-02
  5140    6.70804E-01    1.25584E-02    4.09223E-03    -1.60602E-02
  5141    6.68721E-01    1.25727E-02    4.09514E-03    -1.59831E-02
  5142    6.72139E-01    1.25196E-02    4.09412E-03    -1.59850E-02
  5143    6.68289E-01    1.25174E-02    4.09672E-03    -1.60262E-02
  5144    6.68367E-01    1.24918E-02    4.08356E-03    -1.59938E-02
  5145    6.68184E-01    1.24592E-02    4.07177E-03    -1.59634E-02
  5146    6.68393E-01    1.24743E-02    4.08764E-03    -1.59594E-02
  5147    6.66356E-01    1.24459E-02    4.07812E-03    -1.58877E-02
  5148    6.66663E-01    1.23981E-02    4.07827E-03    -1.57652E-02
  5149    6.65209E-01    1.24109E-02    4.06394E-03    -1.56921E-02
  5150    6.65811E-01    1.23972E-02    4.06636E-03    -1.59487E-02
  5151    6.66384E-01    1.23313E-02    4.06613E-03    -1.57351E-02
  5152    6.64447E-01    1.23613E-02    4.06426E-03    -1.57568E-02
  5153    6.61586E-01    1.23684E-02    4.05634E-03    -1.57234E-02
  5154    6.62619E-01    1.23227E-02    4.05150E-03    -1.58129E-02
  5155    6.62091E-01    1.22904E-02    4.04400E-03    -1.56617E-02
  5156    6.61210E-01    1.22772E-02    4.05318E-03    -1.55075E-02
  5157    6.60593E-01    1.22218E-02    4.06116E-03    -1.56604E-02
  5158    6.59643E-01    1.22563E-02    4.05125E-03    -1.56539E-02
  5159    6.58548E-01    1.22145E-02    4.04538E-03    -1.57003E-02
  5160    6.57054E-01    1.22353E-02    4.05047E-03    -1.56607E-02
  5161    6.56700E-01    1.21932E-02    4.04281E-03    -1.56132E-02
  5162    6.58386E-01    1.21777E-02    4.04162E-03    -1.54663E-02
  5163    6.56353E-01    1.21757E-02    4.03927E-03    -1.54427E-02
  5164    6.54879E-01    1.21740E-02    4.03735E-03    -1.54742E-02
  5165    6.54734E-01    1.21327E-02    4.03538E-03    -1.53535E-02
  5166    6.54313E-01    1.21385E-02    4.04141E-03    -1.54058E-02
  5167    6.53979E-01    1.21007E-02    4.02911E-03    -1.53724E-02
  5168    6.52620E-01    1.20596E-02    4.02580E-03    -1.54650E-02
  5169    6.53532E-01    1.20732E-02    4.02261E-03    -1.53205E-02
  5170    6.51055E-01    1.20094E-02    4.02451E-03    -1.54106E-02
  5171    6.51234E-01    1.20645E-02    4.02275E-03    -1.54178E-02
  5172    6.49193E-01    1.20163E-02    4.01659E-03    -1.51925E-02
  5173    6.50445E-01    1.19982E-02    4.01966E-03    -1.54594E-02
  5174    6.50580E-01    1.19900E-02    4.00465E-03    -1.53435E-02
  5175    6.48233E-01    1.19871E-02    4.01602E-03    -1.52691E-02
  5176    6.49127E-01    1.19528E-02    4.01338E-03    -1.52944E-02
  5177    6.45738E-01    1.19320E-02    4.01165E-03    -1.53608E-02
  5178    6.46061E-01    1.19453E-02    4.00669E-03    -1.52288E-02
  5179    6.46744E-01    1.18644E-02    4.00023E-03    -1.52835E-02
  5180    6.46430E-01    1.18671E-02    3.99573E-03    -1.52228E-02
  5181    6.43840E-01    1.18795E-02    3.99088E-03    -1.52311E-02
  5182    6.43386E-01    1.18628E-02    3.99599E-03    -1.51169E-02
  5183    6.43210E-01    1.18353E-02    3.98980E-03    -1.49462E-02
  5184    6.42735E-01    1.17926E-02    3.98630E-03    -1.50877E-02
  5185    6.42729E-01    1.17828E-02    3.99237E-03    -1.50702E-02
  5186    6.41201E-01    1.17837E-02    3.98695E-03    -1.50333E-02
  5187    6.40780E-01    1.17785E-02    3.98432E-03    -1.49076E-02
  5188    6.40776E-01    1.17334E-02    3.97501E-03    -1.49147E-02
  5189    6.39903E-01    1.17399E-02    3.98152E-03    -1.51062E-02
  5190    6.37881E-01    1.17105E-02    3.97517E-03    -1.50140E-02
  5191    6.36564E-01    1.17050E-02    3.96613E-03    -1.49156E-02
  5192    6.37461E-01    1.16838E-02    3.95601E-03    -1.49080E-02
  5193    6.37799E-01    1.16750E-02    3.96503E-03    -1.50060E-02
  5194    6.36021E-01    1.16308E-02    3.95144E-03    -1.49137E-02
  5195    6.37922E-01    1.16115E-02    3.97133E-03    -1.49080E-02
  5196    6.36590E-01    1.16439E-02    3.96565E-03    -1.49933E-02
  5197    6.33929E-01    1.15754E-02    3.95465E-03    -1.48634E-02
  5198    6.34327E-01    1.15727E-02    3.95832E-03    -1.47837E-02
  5199    6.33594E-01    1.15450E-02    3.95279E-03    -1.48453E-02
  5200    6.32809E-01    1.15384E-02    3.95445E-03    -1.48226E-02
  5201    6.31996E-01    1.15491E-02    3.94605E-03    -1.47265E-02
  5202    6.30966E-01    1.15403E-02    3.94782E-03    -1.46134E-02
  5203    6.32517E-01    1.15248E-02    3.94755E-03    -1.48478E-02
  5204    6.30425E-01    1.15123E-02    3.94596E-03    -1.46090E-02
  5205    6.29059E-01    1.14727E-02    3.93378E-03    -1.45839E-02
  5206    6.28942E-01    1.14804E-02    3.94313E-03    -1.46219E-02
  5207    6.28073E-01    1.14536E-02    3.93086E-03    -1.46495E-02
  5208    6.27629E-01    1.14213E-02    3.93049E-03    -1.44123E-02
  5209    6.27154E-01    1.14045E-02    3.91587E-03    -1.45521E-02
  5210    6.26527E-01    1.13919E-02    3.92483E-03    -1.47203E-02
  5211    6.26534E-01    1.13617E-02    3.91414E-03    -1.46815E-02
  5212    6.24992E-01    1.13635E-02    3.91996E-03    -1.45252E-02
  5213    6.25251E-01    1.13526E-02    3.91374E-03    -1.45343E-02
  5214    6.24547E-01    1.13618E-02    3.92307E-03    -1.46841E-02
  5215    6.22907E-01    1.13521E-02    3.90911E-03    -1.44463E-02
  5216    6.22880E-01    1.12822E-02    3.92119E-03    -1.45342E-02
  5217    6.23332E-01    1.12911E-02    3.89817E-03    -1.44204E-02
  5218    6.24232E-01    1.12642E-02    3.91363E-03    -1.43101E-02
  5219    6.20858E-01    1.12740E-02    3.90074E-03    -1.43629E-02
  5220    6.21793E-01    1.12418E-02    3.90728E-03    -1.43891E-02
  5221    6.19748E-01    1.12271E-02    3.90982E-03    -1.42970E-02
